year,month,date,deaths,population,monthly_flua_pct_pos,monthly_flub_pct_pos,monthly_rsv_pct_pos,monthly_sars_pct_pos,monthly_adj_cases
2015.0,6.0,2015-06-15,7336.0,13669290,1.0454363,1.2062726,0.31245106,0.0,0.0
2015.0,7.0,2015-07-15,7647.0,13709293,0.64102566,0.049309663,0.19535114,0.0,0.0
2015.0,8.0,2015-08-15,7679.0,13709293,0.7270694,0.055928413,0.16854566,0.0,0.0
2015.0,9.0,2015-09-15,7430.0,13709293,0.18132366,0.09066183,0.41152263,0.0,0.0
2015.0,10.0,2015-10-15,8349.0,13759762,1.4820914,0.14409222,0.4118865,0.0,0.0
2015.0,11.0,2015-11-15,7907.0,13759762,0.8340462,0.106929,0.67446566,0.0,0.0
2015.0,12.0,2015-12-15,8306.0,13759762,1.5826495,0.15631106,4.9791923,0.0,0.0
2016.0,1.0,2016-01-15,8751.0,13774364,5.553423,0.67818296,12.097901,0.0,0.0
2016.0,2.0,2016-02-15,8317.0,13774364,21.725624,3.417176,12.3726635,0.0,0.0
2016.0,3.0,2016-03-15,8858.0,13774364,26.60109,7.5932345,6.558108,0.0,0.0
2016.0,4.0,2016-04-15,8332.0,13816652,9.823553,9.883029,4.051542,0.0,0.0
2016.0,5.0,2016-05-15,8410.0,13816652,2.38193,6.9609857,3.2731786,0.0,0.0
2016.0,6.0,2016-06-15,7492.0,13816652,0.7849829,1.2969283,1.7353742,0.0,0.0
2016.0,7.0,2016-07-15,7691.0,13876500,0.6175222,0.15438055,1.1236434,0.0,0.0
2016.0,8.0,2016-08-15,7982.0,13876500,0.42872456,0.10718114,0.85975283,0.0,0.0
2016.0,9.0,2016-09-15,7816.0,13876500,0.7249295,0.24164318,1.16956,0.0,0.0
2016.0,10.0,2016-10-15,8650.0,13948180,1.0276532,0.09342302,1.3292197,0.0,0.0
2016.0,11.0,2016-11-15,8421.0,13948180,2.4693584,0.12617159,4.757807,0.0,0.0
2016.0,12.0,2016-12-15,9046.0,13948180,14.254015,0.15849535,12.926634,0.0,0.0
2017.0,1.0,2017-01-15,10044.0,13975516,27.921785,0.19939539,12.393754,0.0,0.0
2017.0,2.0,2017-02-15,8696.0,13975516,22.599314,0.8141246,14.16961,0.0,0.0
2017.0,3.0,2017-03-15,9095.0,13975516,14.103382,2.897256,9.93209,0.0,0.0
2017.0,4.0,2017-04-15,8182.0,14012209,5.3039923,7.180138,5.4935102,0.0,0.0
2017.0,5.0,2017-05-15,8330.0,14012209,1.5962036,5.867127,2.2663643,0.0,0.0
2017.0,6.0,2017-06-15,8008.0,14012209,0.7560337,1.2503635,0.5505389,0.0,0.0
2017.0,7.0,2017-07-15,8101.0,14078499,0.7586207,0.37931034,0.454039,0.0,0.0
2017.0,8.0,2017-08-15,8277.0,14078499,0.808369,0.095102236,0.62764937,0.0,0.0
2017.0,9.0,2017-09-15,8239.0,14078499,1.6855655,0.12258658,0.4696875,0.0,0.0
2017.0,10.0,2017-10-15,8658.0,14161084,0.87929654,0.18651745,1.0583605,0.0,0.0
2017.0,11.0,2017-11-15,8811.0,14161084,1.9294605,0.3526971,2.8411455,0.0,0.0
2017.0,12.0,2017-12-15,9594.0,14161084,7.3681555,4.2392125,7.010467,0.0,0.0
2018.0,1.0,2018-01-15,10844.0,14199811,14.3145485,11.852091,7.4747963,0.0,0.0
2018.0,2.0,2018-02-15,9234.0,14199811,15.391815,13.885817,6.1680274,0.0,0.0
2018.0,3.0,2018-03-15,9518.0,14199811,12.561922,9.346668,4.175119,0.0,0.0
2018.0,4.0,2018-04-15,8878.0,14251136,9.211632,5.244579,2.7446117,0.0,0.0
2018.0,5.0,2018-05-15,8656.0,14251136,2.6308181,1.6767852,1.6571342,0.0,0.0
2018.0,6.0,2018-06-15,8257.0,14251136,0.6386555,0.033613447,0.81765705,0.0,0.0
2018.0,7.0,2018-07-15,8324.0,14326746,0.5489022,0.0499002,0.44817224,0.0,0.0
2018.0,8.0,2018-08-15,8348.0,14326746,0.44817927,0.11204482,0.50647885,0.0,0.0
2018.0,9.0,2018-09-15,8299.0,14326746,0.5074532,0.095147476,0.8411125,0.0,0.0
2018.0,10.0,2018-10-15,8897.0,14413055,0.95191604,0.048816208,0.8537782,0.0,0.0
2018.0,11.0,2018-11-15,8963.0,14413055,1.745361,0.38581663,2.114006,0.0,0.0
2018.0,12.0,2018-12-15,9373.0,14413055,10.260606,0.16360874,7.6412535,0.0,0.0
2019.0,1.0,2019-01-15,9968.0,14449986,16.983969,0.21042085,11.753311,0.0,0.0
2019.0,2.0,2019-02-15,8827.0,14449986,17.423597,0.28004384,11.051334,0.0,0.0
2019.0,3.0,2019-03-15,9413.0,14449986,14.53283,0.64563286,5.413978,0.0,0.0
2019.0,4.0,2019-04-15,8850.0,14493612,12.677502,1.3173653,2.5979125,0.0,0.0
2019.0,5.0,2019-05-15,8922.0,14493612,5.34645,1.1120616,1.4633254,0.0,0.0
2019.0,6.0,2019-06-15,8286.0,14493612,1.3864381,0.90748674,0.6996217,0.0,0.0
2019.0,7.0,2019-07-15,8522.0,14573565,0.44702727,0.26821637,0.44717994,0.0,0.0
2019.0,8.0,2019-08-15,8494.0,14573565,1.004016,0.12048193,0.7180314,0.0,0.0
2019.0,9.0,2019-09-15,8329.0,14573565,0.5555556,0.18518518,0.74796146,0.0,0.0
2019.0,10.0,2019-10-15,9198.0,14666727,0.35246727,0.17623363,0.8282548,0.0,0.0
2019.0,11.0,2019-11-15,9341.0,14666727,1.5490282,0.51147157,3.4825063,0.0,0.0
2019.0,12.0,2019-12-15,9715.0,14666727,9.967369,2.9219816,9.445482,0.0,0.0
2020.0,1.0,2020-01-15,10166.0,14718155,19.78729,4.120118,7.866729,0.0,0.0
2020.0,2.0,2020-02-15,8941.0,14718155,11.695857,6.0121255,5.545217,0.0,0.0
2020.0,3.0,2020-03-15,9638.0,14718155,4.0827537,3.0849507,3.3460119,0.0,35215.06
2020.0,4.0,2020-04-15,11144.0,14752374,0.24287128,0.37779978,1.3149635,0.0,276613.66
2020.0,5.0,2020-05-15,10129.0,14752374,0.29396045,0.64136827,0.4359496,0.0,121813.586
2020.0,6.0,2020-06-15,8686.0,14752374,0.0,0.15940489,0.26332623,0.0,24126.098
2020.0,7.0,2020-07-15,8925.0,14761811,0.14184397,0.28368795,0.0,0.0,11753.091
2020.0,8.0,2020-08-15,8901.0,14761811,0.09174312,0.18348624,0.13931744,0.0,9900.351
2020.0,9.0,2020-09-15,8967.0,14761811,0.059808612,0.0,0.23603462,0.0,22463.693
2020.0,10.0,2020-10-15,9759.0,14757582,0.030534351,0.0,0.034260515,0.0,84912.61
2020.0,11.0,2020-11-15,10021.0,14757582,0.12900847,0.055289347,0.056238007,0.0,207527.38
2020.0,12.0,2020-12-15,10794.0,14757582,0.057134695,0.0,0.044741087,0.0,251893.77
2021.0,1.0,2021-01-15,11620.0,14772726,0.0,0.0,0.041207347,0.0,325306.66
2021.0,2.0,2021-02-15,9456.0,14772726,0.03875969,0.0,0.037972167,0.0,63851.34
2021.0,3.0,2021-03-15,9780.0,14772726,0.021340162,0.0,0.043144986,0.0,77990.13
2021.0,4.0,2021-04-15,9907.0,14808093,0.0,0.0,0.0,0.0,131602.31
2021.0,5.0,2021-05-15,9905.0,14808093,0.0,0.0,0.046632126,0.0,83054.2
2021.0,6.0,2021-06-15,8768.0,14808093,0.0,0.0,0.03396739,0.0,17594.541
2021.0,7.0,2021-07-15,8939.0,14842488,0.02793296,0.0,0.02045728,0.0,10087.945
2021.0,8.0,2021-08-15,9360.0,14842488,0.026399156,0.0,0.5788223,0.0,23174.22
2021.0,9.0,2021-09-15,9525.0,14842488,0.034971148,0.0,3.5167713,0.0,24100.877
2021.0,10.0,2021-10-15,10033.0,14938314,0.019277109,0.0,8.971186,0.0,21777.549
2021.0,11.0,2021-11-15,10015.0,14938314,0.09169265,0.0,11.893532,0.0,27057.89
2021.0,12.0,2021-12-15,10641.0,14938314,0.1666551,0.0,15.68728,0.0,153842.56
2022.0,1.0,2022-01-15,13093.0,14995433,0.046070818,0.013163091,5.60778,0.0,885273.2
2022.0,2.0,2022-02-15,10338.0,14995433,0.051387463,0.012846866,1.1964263,0.0,143893.53
2022.0,3.0,2022-03-15,9998.0,14995433,0.17084283,0.0,1.0813043,0.0,126406.06
2022.0,4.0,2022-04-15,9753.0,15042458,2.1250257,0.010315659,0.8859911,0.0,404046.25
2022.0,5.0,2022-05-15,10003.0,15042458,5.1011853,0.0,0.968503,0.0,351529.44
2022.0,6.0,2022-06-15,9268.0,15042458,3.0098505,0.018241517,1.6428311,0.0,152023.42
2022.0,7.0,2022-07-15,9911.0,15141455,0.48788166,0.015738118,1.4635605,0.0,563742.7
2022.0,8.0,2022-08-15,10203.0,15141455,0.18934911,0.02366864,1.6328125,0.0,392695.7
2022.0,9.0,2022-09-15,9886.0,15141455,0.2483011,0.010454783,0.7904081,12.464435,2688.936
2022.0,10.0,2022-10-15,11156.0,15289550,3.146926,0.034734283,3.2504182,16.290827,0.0
2022.0,11.0,2022-11-15,10988.0,15289550,13.999397,0.045207955,7.0803857,13.784335,0.0
2022.0,12.0,2022-12-15,11508.0,15289550,10.241553,0.041957203,7.823701,13.968511,0.0
2023.0,1.0,2023-01-15,11036.0,15402095,1.5026151,0.0885519,6.334745,15.363332,0.0
2023.0,2.0,2023-02-15,9572.0,15402095,0.36929613,0.26643282,3.121952,12.483801,0.0
2023.0,3.0,2023-03-15,10508.0,15402095,0.30878276,0.79651916,1.4877715,11.385448,0.0
2023.0,4.0,2023-04-15,9752.0,15478287,0.27149913,1.5570312,0.7130941,9.236956,0.0
2023.0,5.0,2023-05-15,9888.0,15478287,0.33964095,1.5202976,0.452879,8.678819,0.0
2023.0,6.0,2023-06-15,9424.0,15478287,0.4657042,0.8316147,0.17298736,7.1981697,0.0
2023.0,7.0,2023-07-15,9341.0,15623207,0.4711355,0.22065839,0.34007517,6.784534,0.0
2023.0,8.0,2023-08-15,9723.0,15623207,0.4005703,0.088261254,0.46173695,9.979944,0.0
2023.0,9.0,2023-09-15,9725.0,15623207,0.3144166,0.06987035,1.1454086,16.230326,0.0
2023.0,10.0,2023-10-15,10474.0,15818465,0.39792323,0.034107704,3.1191964,17.320019,0.0
2023.0,11.0,2023-11-15,10831.0,15818465,1.8270605,0.07640435,7.554315,19.60167,0.0
2023.0,12.0,2023-12-15,11414.0,15818465,9.477615,0.39554515,6.1463995,18.75754,0.0
2024.0,1.0,2024-01-15,11509.0,15944379,9.62231,0.5441993,3.2589262,14.016781,0.0
2024.0,2.0,2024-02-15,9707.0,15944379,7.3422613,1.6756613,1.5157572,8.166223,0.0
2024.0,3.0,2024-03-15,9982.0,15944379,4.093533,3.4929152,0.819242,5.005308,0.0
2024.0,4.0,2024-04-15,8739.0,16033583,1.7951124,2.8232222,0.6613055,4.9578376,0.0
2024.0,5.0,2024-05-15,7948.0,16033583,0.6273702,1.020647,0.28603584,8.125605,0.0
2024.0,6.0,2024-06-15,6275.0,16033583,0.41072202,0.22697794,0.19546096,7.018033,0.0
